receipt, quantity, food_id, month
20666,2,13,2
20666,4,39,2
20667,4,35,12
20667,1,43,12
20667,5,28,12
20667,3,21,12
20667,3,48,12
20667,1,1,12
20668,1,49,7
20668,2,31,7
20668,5,35,7
20668,2,38,7
20668,4,24,7
20669,3,18,10
20669,1,35,10
20669,2,3,10
20670,4,0,12
20670,1,46,12
20670,2,2,12
20671,3,22,11
20671,1,5,11
20671,1,28,11
20671,4,15,11
20671,4,27,11
20671,5,36,11
20671,2,40,11
20672,5,42,6
20672,2,2,6
20672,2,30,6
20673,4,22,12
20673,2,49,12
20673,5,35,12
20674,3,47,8
20674,2,31,8
20675,2,28,10
20675,3,27,10
20676,4,16,8
20676,4,32,8
20676,3,45,8
20677,4,17,11
20677,4,19,11
20677,1,37,11
20677,3,3,11
20678,3,18,10
20678,3,35,10
20678,3,3,10
20678,1,10,10
20678,3,8,10
20678,2,9,10
20678,3,2,10
20679,4,26,3
20679,2,42,3
20679,1,16,3
20679,4,40,3
20680,1,45,3
20680,1,21,3
20680,2,28,3
20681,4,1,8
20681,2,36,8
20681,3,29,8
20681,4,9,8
20682,2,28,8
20682,2,27,8
20682,1,22,8
20683,4,0,2
20683,5,46,2
20683,3,42,2
20684,2,3,7
20684,4,28,7
20684,3,4,7
20685,3,23,6
20685,1,5,6
20686,1,18,11
20686,3,35,11
20686,4,3,11
20686,5,42,11
20686,1,49,11
20687,2,1,3
20687,5,19,3
20687,1,41,3
20688,3,23,11
20688,4,24,11
20688,3,40,11
20688,2,41,11
20688,4,43,11
20689,2,14,7
20689,4,44,7
20689,2,13,7
20689,2,29,7
20690,2,1,3
20690,4,19,3
20690,3,16,3
20690,4,36,3
20691,1,22,12
20691,4,5,12
20691,4,25,12
20692,3,14,4
20692,5,44,4
20693,1,14,8
20693,1,44,8
20693,2,36,8
20693,1,7,8
20694,1,16,1
20694,1,32,1
20694,3,45,1
20695,4,28,9
20695,5,27,9
20695,2,20,9
20695,5,5,9
20696,5,28,7
20696,1,47,7
20696,4,4,7
20696,4,42,7
20696,2,31,7
20697,5,22,3
20697,1,5,3
20697,1,17,3
20698,1,1,6
20698,1,19,6
20699,1,27,10
20700,2,8,10
20700,2,18,10
20700,3,15,10
20700,5,14,10
20700,5,21,10
20700,1,26,10
20701,3,7,10
20701,4,15,10
20701,3,27,10
20702,5,31,1
20702,3,13,1
20702,5,11,1
20702,4,36,1
20703,3,42,3
20703,5,10,3
20703,4,29,3
20703,2,41,3
20703,3,17,3
20703,5,2,3
20704,5,7,9
20704,1,15,9
20704,4,3,9
20704,4,29,9
20705,3,13,12
20705,1,48,12
20705,1,37,12
20706,4,3,6
20707,4,18,3
20707,2,35,3
20707,2,3,3
20707,5,43,3
20708,3,32,3
20708,2,49,3
20708,1,19,3
20709,4,28,9
20709,1,27,9
20710,4,16,1
20710,3,32,1
20711,4,7,7
20711,2,11,7
20711,4,37,7
20711,4,45,7
20712,2,7,11
20712,3,15,11
20712,2,49,11
20713,4,1,1
20713,5,34,1
20713,1,0,1
20714,5,1,3
20714,1,7,3
20714,3,19,3
20715,5,0,6
20715,2,29,6
20715,5,19,6
20716,2,42,10
20716,2,33,10
20717,3,15,12
20717,3,48,12
20717,3,34,12
20718,5,7,11
20718,3,11,11
20718,2,37,11
20718,2,45,11
20719,5,22,4
20719,5,5,4
20719,1,37,4
20719,4,13,4
20719,1,24,4
20719,1,36,4
20720,5,31,8
20720,4,41,8
20720,3,20,8
20721,1,18,9
20721,5,35,9
20721,3,3,9
20721,4,19,9
20722,2,22,7
20722,5,48,7
20722,2,10,7
20723,5,42,2
20723,3,33,2
20724,1,14,12
20724,4,44,12
20724,4,6,12
20725,5,0,4
20725,1,46,4
20725,3,2,4
20726,5,29,6
20727,1,26,2
20727,3,31,2
20727,5,8,2
20728,4,14,10
20728,1,44,10
20728,4,10,10
20728,3,21,10
20729,2,22,2
20729,4,5,2
20729,3,32,2
20730,2,46,3
20730,2,23,3
20730,1,25,3
20731,4,21,2
20731,2,37,2
20731,2,14,2
20731,1,8,2
20732,4,0,3
20732,1,46,3
20732,2,2,3
20733,5,12,5
20733,2,31,5
20733,2,36,5
20733,5,48,5
20733,5,39,5
20733,2,9,5
20733,2,13,5
20734,5,39,12
20734,2,17,12
20734,5,33,12
20734,3,21,12
20735,2,14,9
20735,2,44,9
20736,5,7,12
20736,5,11,12
20736,3,37,12
20737,1,22,1
20738,3,8,1
20738,1,30,1
20738,1,9,1
20738,1,3,1
20739,2,14,8
20739,4,44,8
20739,5,2,8
20740,4,28,11
20740,3,27,11
20740,1,26,11
20740,5,33,11
20741,5,12,9
20741,4,31,9
20741,3,36,9
20741,5,48,9
20742,1,16,5
20742,3,32,5
20742,3,45,5
20742,3,48,5
20742,4,38,5
20742,4,19,5
20743,2,23,7
20743,2,24,7
20743,5,40,7
20743,2,41,7
20743,2,43,7
20743,5,42,7
20744,4,6,4
20744,4,43,4
20745,2,13,9
20745,1,11,9
20745,5,1,9
20745,4,46,9
20746,5,21,1
20746,5,40,1
20746,1,7,1
20747,4,22,2
20747,2,5,2
20748,3,8,4
20748,3,33,4
20748,5,10,4
20749,1,18,10
20749,1,35,10
20749,3,3,10
20750,4,48,3
20750,5,23,3
20750,3,2,3
20750,5,22,3
20750,4,9,3
20751,4,32,10
20751,4,3,10
20751,2,31,10
20752,3,35,6
20752,2,27,6
20752,1,3,6
20752,2,2,6
20753,2,30,11
20753,3,15,11
20753,3,8,11
20754,3,7,9
20754,1,15,9
20754,2,49,9
20755,3,17,11
20755,4,47,11
20755,1,29,11
20756,4,1,10
20756,5,37,10
20757,3,21,12
20757,3,44,12
20757,3,31,12
20758,2,26,1
20758,4,24,1
20758,2,47,1
20758,4,29,1
20759,2,34,4
20759,3,19,4
20759,2,1,4
20759,5,41,4
20759,3,18,4
20759,5,31,4
20759,4,27,4
20759,3,36,4
20760,3,13,1
20760,5,31,1
20760,3,2,1
20760,5,37,1
20760,2,4,1
20760,1,44,1
20761,3,22,4
20762,5,16,1
20762,4,32,1
20762,1,45,1
20763,2,3,6
20763,3,19,6
20764,5,7,1
20764,3,15,1
20764,4,49,1
20765,1,22,12
20765,5,5,12
20765,2,10,12
20765,5,42,12
20765,1,30,12
20765,3,21,12
20766,2,36,2
20766,3,15,2
20766,4,14,2
20767,2,29,3
20767,3,1,3
20768,5,28,8
20768,2,27,8
20769,4,0,6
20769,4,46,6
20769,5,2,6
20769,1,29,6
20770,1,12,4
20770,2,31,4
20770,2,36,4
20770,2,48,4
20771,2,45,3
20771,2,10,3
20772,4,22,5
20772,4,5,5
20772,1,9,5
20772,2,14,5
20772,4,24,5
20772,2,42,5
20773,3,23,11
20773,1,24,11
20773,3,40,11
20773,1,41,11
20773,5,43,11
20773,4,27,11
20774,4,14,4
20774,2,44,4
20774,5,39,4
20774,4,18,4
20775,4,1,6
20775,2,19,6
20775,4,34,6
20776,5,4,9
20776,5,9,9
20777,4,9,4
20777,3,14,4
20778,4,0,9
20778,2,44,9
20778,2,42,9
20779,4,18,9
20779,3,35,9
20779,1,0,9
20780,4,25,5
20780,5,39,5
20780,5,19,5
20780,3,8,5
20780,1,46,5
20781,2,16,9
20781,5,32,9
20782,2,22,6
20782,5,5,6
20782,1,43,6
20783,4,7,4
20783,2,15,4
20783,5,49,4
20783,1,28,4
20783,5,10,4
20783,3,48,4
20784,3,42,11
20784,2,33,11
20785,5,17,3
20785,3,47,3
20785,3,29,3
20785,4,8,3
20785,5,18,3
20786,4,22,7
20786,1,5,7
20787,1,17,8
20787,3,47,8
20787,2,29,8
20788,5,20,1
20788,5,1,1
20788,3,42,1
20789,2,47,4
20789,3,27,4
20789,5,18,4
20789,1,28,4
20790,4,4,1
20790,5,9,1
20790,1,33,1
20790,1,45,1
20790,4,48,1
20791,4,46,11
20791,4,0,11
20791,2,17,11
20792,1,25,11
20792,3,26,11
20793,2,14,5
20793,4,44,5
20793,2,7,5
20793,4,0,5
20793,5,2,5
20794,2,42,11
20794,5,5,11
20794,3,41,11
20794,4,11,11
20795,1,28,2
20795,2,27,2
20795,3,1,2
20795,5,17,2
20795,4,6,2
20795,2,24,2
20796,1,4,3
20797,3,24,2
20797,1,32,2
20797,3,2,2
20797,3,12,2
20797,2,34,2
20798,5,10,2
20798,3,30,2
20798,5,17,2
20798,2,21,2
20799,3,37,4
20799,2,44,4
20799,1,32,4
20799,3,15,4
20800,5,21,8
20800,5,17,8
20800,3,46,8
20801,4,28,5
20801,3,27,5
20801,5,34,5
20802,2,7,3
20802,5,11,3
20802,3,37,3
20802,4,45,3
20803,5,21,10
20803,2,31,10
20803,3,2,10
20804,2,16,3
20804,2,32,3
20804,3,45,3
20804,4,44,3
20805,1,7,9
20805,5,11,9
20805,4,37,9
20805,5,45,9
20806,4,12,2
20806,1,31,2
20806,1,36,2
20806,4,48,2
20807,1,18,2
20807,2,35,2
20807,4,3,2
20808,3,34,8
20808,1,40,8
20809,2,4,5
20809,2,30,5
20809,3,10,5
20810,5,22,2
20810,2,15,2
20811,1,7,9
20811,3,11,9
20811,4,37,9
20811,2,45,9
20812,5,22,9
20812,3,5,9
20812,1,31,9
20813,4,17,4
20813,1,47,4
20813,2,29,4
20814,2,7,4
20814,3,11,4
20814,4,37,4
20814,2,45,4
20814,4,6,4
20815,2,7,4
20815,5,11,4
20815,3,37,4
20815,3,45,4
20816,2,7,12
20816,3,15,12
20816,1,49,12
20817,4,21,8
20817,3,37,8
20818,5,4,4
20818,5,9,4
20818,4,27,4
20818,3,23,4
20819,4,0,2
20819,2,46,2
20820,1,14,3
20820,2,44,3
20821,1,43,1
20822,2,28,2
20822,1,27,2
20823,2,23,7
20823,2,24,7
20823,3,40,7
20823,2,41,7
20824,2,42,1
20824,1,33,1
20824,1,23,1
20825,4,16,11
20825,2,32,11
20825,2,2,11
20825,4,28,11
20825,5,1,11
20825,3,27,11
20825,4,49,11
20825,5,12,11
20826,2,17,7
20826,1,47,7
20826,5,29,7
20826,4,16,7
20827,4,28,4
20827,1,14,4
20827,2,11,4
20827,4,35,4
20827,5,44,4
20827,5,43,4
20828,1,14,8
20828,3,44,8
20829,1,16,11
20829,3,32,11
20829,5,45,11
20830,2,14,2
20830,4,44,2
20831,5,22,9
20831,4,5,9
20831,1,37,9
20831,3,17,9
20832,3,18,5
20832,1,35,5
20832,1,3,5
20833,4,42,5
20833,3,33,5
20833,2,7,5
20834,3,28,11
20834,5,27,11
20835,5,46,8
20835,3,45,8
20836,5,9,2
20836,1,33,2
20836,3,37,2
20837,1,1,1
20838,5,28,9
20838,3,27,9
20838,3,32,9
20839,3,6,2
20839,1,47,2
20839,1,34,2
20840,4,13,2
20840,2,48,2
20841,4,2,9
20841,5,43,9
20841,1,34,9
20842,4,16,5
20842,1,32,5
20842,3,45,5
20843,4,30,3
20843,4,33,3
20843,1,21,3
20843,4,48,3
20843,2,6,3
20843,5,29,3
20844,2,1,5
20844,5,24,5
20844,2,35,5
20844,2,42,5
20845,2,7,8
20845,3,15,8
20845,4,49,8
20845,1,9,8
20846,3,45,1
20847,2,42,11
20847,5,20,11
20847,1,45,11
20847,1,21,11
20848,2,7,9
20848,4,15,9
20848,3,49,9
20849,1,12,5
20849,2,31,5
20849,3,36,5
20849,3,48,5
20850,5,17,6
20851,1,22,8
20851,1,5,8
20851,1,19,8
20851,1,16,8
20851,3,32,8
20852,5,18,2
20852,4,35,2
20852,2,8,2
20853,4,1,4
20853,3,19,4
20853,2,15,4
20853,1,13,4
20854,2,9,1
20854,1,18,1
20854,3,14,1
20855,5,48,9
20855,4,1,9
20855,5,30,9
20856,3,14,1
20856,2,44,1
20856,5,46,1
20857,5,7,12
20857,3,15,12
20857,4,49,12
20857,2,24,12
20858,5,28,6
20858,4,27,6
20858,2,0,6
20859,4,27,9
20859,4,18,9
20859,3,12,9
20860,3,7,2
20860,5,11,2
20860,3,37,2
20860,5,45,2
20860,4,27,2
20861,2,7,3
20861,5,11,3
20861,3,37,3
20861,3,45,3
20862,1,49,12
20862,2,5,12
20862,2,35,12
20863,4,9,10
20863,5,46,10
20863,3,25,10
20864,4,38,1
20864,2,18,1
20864,5,5,1
20864,2,20,1
20864,5,39,1
20864,3,16,1
20864,2,40,1
20864,1,14,1
20865,3,28,4
20865,3,27,4
20865,1,38,4
20866,2,7,10
20866,2,15,10
20866,2,49,10
20866,3,36,10
20867,2,7,6
20867,2,38,6
20867,4,39,6
20867,4,0,6
20868,2,43,2
20868,3,19,2
20868,1,33,2
20868,5,14,2
20868,5,15,2
20868,2,5,2
20868,5,45,2
20869,1,47,8
20869,5,6,8
20869,1,11,8
20870,5,19,3
20870,3,0,3
20870,5,1,3
20871,1,8,7
20871,1,24,7
20871,4,35,7
20871,4,16,7
20872,5,6,5
20872,1,17,5
20872,3,26,5
20873,2,28,10
20873,1,27,10
20873,4,37,10
20873,5,6,10
20873,4,48,10
20873,2,0,10
20874,4,39,11
20874,2,34,11
20875,5,28,7
20875,5,15,7
20875,4,40,7
20875,2,38,7
20876,5,32,3
20876,3,11,3
20876,5,4,3
20877,4,34,9
20877,3,11,9
20877,3,5,9
20877,4,41,9
20877,4,15,9
20878,2,1,6
20878,2,19,6
20878,5,42,6
20879,2,12,2
20879,4,31,2
20879,2,36,2
20879,3,48,2
20880,1,0,5
20880,2,46,5
20880,5,2,5
20880,5,42,5
20880,1,12,5
20880,4,5,5
20880,2,7,5
20881,3,23,5
20881,2,31,5
20881,3,18,5
20881,3,8,5
20881,2,10,5
20881,4,28,5
20881,5,48,5
20882,5,28,3
20882,4,27,3
20882,2,4,3
20883,4,18,11
20883,3,35,11
20883,1,3,11
20883,4,36,11
20884,1,35,1
20885,5,31,3
20885,5,48,3
20885,2,32,3
20886,2,28,2
20886,1,3,2
20886,5,32,2
20887,2,42,7
20887,4,49,7
20888,3,7,3
20888,2,11,3
20888,1,37,3
20888,1,45,3
20888,5,20,3
20888,3,46,3
20889,3,18,4
20889,2,35,4
20889,4,3,4
20889,4,26,4
20889,3,45,4
20889,3,43,4
20890,1,44,2
20890,1,4,2
20890,3,37,2
20890,3,26,2
20890,3,36,2
20890,1,43,2
20890,5,24,2
20891,5,6,7
20891,2,19,7
20891,1,28,7
20891,1,7,7
20892,4,41,2
20893,3,37,3
20894,3,4,5
20894,3,9,5
20894,4,10,5
20895,4,22,12
20895,3,5,12
20895,1,39,12
20896,4,23,9
20896,3,24,9
20896,2,40,9
20896,2,41,9
20896,1,43,9
20896,4,5,9
20896,3,21,9
20897,2,36,8
20897,2,49,8
20898,5,18,12
20898,3,35,12
20898,3,3,12
20899,1,45,12
20899,5,37,12
20899,5,15,12
20900,5,28,5
20900,1,26,5
20900,1,29,5
20900,1,36,5
20901,4,1,12
20901,3,19,12
20901,4,44,12
20901,3,41,12
20901,2,32,12
20902,4,12,7
20902,1,31,7
20902,4,36,7
20902,3,14,7
20903,1,14,7
20903,3,44,7
20904,4,18,10
20905,4,25,2
20905,4,3,2
20906,3,1,4
20907,5,34,3
20907,2,15,3
20908,4,4,3
20908,3,1,3
20908,2,43,3
20908,3,20,3
20909,3,21,6
20909,1,45,6
20910,1,13,12
20910,1,0,12
20911,5,17,8
20911,5,47,8
20911,5,28,8
20912,3,7,10
20912,2,15,10
20912,5,49,10
20913,5,14,5
20913,5,44,5
20913,5,34,5
20913,2,16,5
20914,1,16,11
20914,5,32,11
20914,1,45,11
20915,2,42,9
20915,5,33,9
20915,3,35,9
20916,1,28,2
20916,2,27,2
20916,4,22,2
20917,2,1,1
20917,5,19,1
20917,2,14,1
20918,1,8,12
20918,4,41,12
20918,3,48,12
20919,1,47,5
20920,2,3,4
20920,2,21,4
20920,4,10,4
20920,5,31,4
20921,4,18,1
20921,2,35,1
20921,3,3,1
20921,1,8,1
20922,5,8,5
20922,1,4,5
20922,3,21,5
20923,1,12,2
20923,2,31,2
20923,1,36,2
20923,3,48,2
20924,5,11,9
20925,2,2,5
20925,4,20,5
20926,1,28,4
20926,1,27,4
20926,2,18,4
20927,1,1,10
20927,3,19,10
20927,4,21,10
20927,5,46,10
20927,4,38,10
20927,5,9,10
20927,1,4,10
20928,1,7,6
20928,3,15,6
20928,3,34,6
20928,5,43,6
20928,1,42,6
20929,3,0,2
20929,5,46,2
20930,3,42,4
20930,1,33,4
20930,2,38,4
20930,2,31,4
20931,3,22,10
20931,1,5,10
20931,4,21,10
20931,5,3,10
20932,3,36,6
20933,4,17,12
20933,2,15,12
20933,3,24,12
20933,2,33,12
20933,4,7,12
20934,5,44,3
20934,5,42,3
20934,3,25,3
20934,4,15,3
20934,5,0,3
20934,3,24,3
20935,5,4,1
20935,4,9,1
20935,5,36,1
20936,2,1,3
20936,4,19,3
20936,1,13,3
20937,2,28,7
20937,5,27,7
20937,2,42,7
20938,2,37,8
20938,2,38,8
20938,4,35,8
20938,1,15,8
20939,5,28,4
20939,2,27,4
20940,5,1,9
20940,4,19,9
20941,2,12,12
20941,5,31,12
20941,2,36,12
20942,3,9,3
20942,2,34,3
20943,1,0,4
20943,1,46,4
20943,2,2,4
20944,5,7,5
20944,2,12,5
20944,2,26,5
20945,4,28,12
20946,3,1,4
20946,2,19,4
20946,3,34,4
20946,3,6,4
20947,2,31,5
20947,2,40,5
20948,1,30,9
20948,3,0,9
20949,1,42,4
20949,4,32,4
20949,1,3,4
20949,1,5,4
20950,1,42,5
20950,1,33,5
20950,5,28,5
20950,4,7,5
20950,3,49,5
20951,5,28,10
20951,3,27,10
20952,1,49,8
20952,1,12,8
20952,3,7,8
20952,5,35,8
20952,3,25,8
20952,1,44,8
20952,2,47,8
20952,2,22,8
20953,1,17,1
20953,5,47,1
20954,1,28,3
20954,3,27,3
20955,1,1,7
20955,4,19,7
20956,5,48,1
20956,1,2,1
20956,4,37,1
20956,3,28,1
20957,3,28,4
20957,4,27,4
20958,3,18,12
20958,5,35,12
20958,2,17,12
20958,3,7,12
20959,2,4,8
20960,5,3,5
20960,2,46,5
20961,3,18,6
20961,3,35,6
20961,4,26,6
20962,4,42,6
20962,5,24,6
20963,5,4,3
20963,5,9,3
20963,4,17,3
20964,5,42,9
20964,4,17,9
20964,4,41,9
20964,5,46,9
20965,5,28,3
20965,5,27,3
20966,1,21,6
20966,3,24,6
20967,4,22,5
20967,5,46,5
20967,5,44,5
20967,2,47,5
20968,5,24,5
20969,5,0,3
20969,1,46,3
20969,2,2,3
20970,2,22,7
20970,4,5,7
20971,2,1,11
20971,5,19,11
20971,2,11,11
20971,1,18,11
20972,4,11,6
20973,5,8,5
20974,5,16,7
20974,2,32,7
20975,2,7,1
20975,1,11,1
20975,3,37,1
20975,4,45,1
20976,2,38,5
20976,1,16,5
20976,2,10,5
20977,5,7,2
20977,3,15,2
20977,1,49,2
20977,2,35,2
20978,4,16,6
20978,3,32,6
20979,3,7,9
20979,3,15,9
20979,4,49,9
20980,1,41,10
20980,5,44,10
20980,2,15,10
20980,4,6,10
20981,2,41,2
20981,4,15,2
20981,5,4,2
20981,2,16,2
20981,1,10,2
20982,2,14,4
20982,2,44,4
20982,1,4,4
20983,1,0,6
20983,2,46,6
20983,2,2,6
20983,5,25,6
20984,4,22,10
20984,2,34,10
20984,3,11,10
20984,4,48,10
20985,5,31,6
20985,4,39,6
20985,5,20,6
20986,5,14,3
20986,4,44,3
20987,3,1,9
20987,3,19,9
20988,2,29,6
20988,3,24,6
20988,1,37,6
20989,4,39,8
20989,4,43,8
20989,1,21,8
20989,2,3,8
20990,3,17,6
20990,2,47,6
20990,2,29,6
20991,3,21,3
20991,4,19,3
20991,5,0,3
20991,1,23,3
20991,4,17,3
20992,5,11,10
20992,3,31,10
20992,4,1,10
20993,5,0,10
20993,3,46,10
20993,2,2,10
20994,3,14,10
20994,2,13,10
20995,1,22,6
20996,1,48,8
20997,4,14,2
20997,3,49,2
20997,2,24,2
20998,5,1,8
20998,4,35,8
20998,5,17,8
20998,3,4,8
20999,5,7,11
20999,4,11,11
20999,3,37,11
20999,3,45,11
20999,5,0,11
20999,1,28,11
21000,1,28,4
21000,3,27,4
21000,2,2,4
21000,1,35,4
21001,3,28,4
21001,5,17,4
21001,5,31,4
21001,5,13,4
21002,3,12,10
21002,2,31,10
21002,3,36,10
21002,1,48,10
21003,1,23,10
21003,3,12,10
21003,1,47,10
21004,2,1,6
21004,3,42,6
21004,2,34,6
21004,2,9,6
21004,1,38,6
21004,1,15,6
21004,1,12,6
21005,3,36,6
21005,5,42,6
21005,1,13,6
21005,3,1,6
21005,1,33,6
21005,2,43,6
21005,3,3,6
21006,1,9,11
21006,2,6,11
21006,3,27,11
21007,5,8,10
21007,2,27,10
21007,3,49,10
21008,3,34,9
21008,5,0,9
21008,2,41,9
21008,1,11,9
21009,2,0,11
21009,5,46,11
21009,3,2,11
21010,5,18,1
21010,5,35,1
21010,2,39,1
21011,2,29,3
21011,2,38,3
21011,5,3,3
21012,5,0,1
21012,4,46,1
21012,3,2,1
21013,3,19,8
21013,2,13,8
21013,4,28,8
21014,3,20,11
21014,5,21,11
21014,1,9,11
21015,2,18,5
21015,2,35,5
21015,5,3,5
21015,3,26,5
21016,2,28,3
21016,2,43,3
21016,2,19,3
21017,5,4,12
21017,4,9,12
21018,1,12,11
21018,2,24,11
21018,5,47,11
21019,2,36,1
21019,5,16,1
21019,5,48,1
21020,3,28,2
21020,5,27,2
21020,3,22,2
21021,1,39,9
21021,5,2,9
21021,2,35,9
21022,4,23,7
21022,2,24,7
21022,3,40,7
21022,3,41,7
21023,2,1,2
21023,1,38,2
21024,1,16,10
21024,4,32,10
21024,2,45,10
21024,3,11,10
21024,4,31,10
21024,4,30,10
21024,3,44,10
21024,4,29,10
21025,4,9,12
21025,2,44,12
21026,4,28,10
21026,1,27,10
21026,4,26,10
21026,5,20,10
21027,2,23,12
21027,4,24,12
21027,5,40,12
21027,5,41,12
21028,1,14,4
21028,1,44,4
21029,4,16,3
21029,2,32,3
21029,4,45,3
21029,5,40,3
21029,3,26,3
21030,3,35,11
21031,5,12,8
21031,2,31,8
21031,1,36,8
21031,2,48,8
21032,2,17,1
21032,2,47,1
21032,5,29,1
21033,2,18,4
21033,4,35,4
21033,2,3,4
21034,4,42,3
21035,1,27,8
21035,1,25,8
21035,1,5,8
21035,2,32,8
21035,3,2,8
21036,3,49,1
21036,5,41,1
21037,5,10,4
21037,2,28,4
21037,2,1,4
21037,2,18,4
21038,1,7,3
21038,3,15,3
21038,5,49,3
21039,5,7,3
21039,2,15,3
21039,5,37,3
21039,4,26,3
21039,5,11,3
21039,2,47,3
21039,2,42,3
21040,5,16,7
21040,3,32,7
21041,4,0,11
21041,3,46,11
21041,3,2,11
21042,4,49,3
21042,3,8,3
21042,5,21,3
21043,3,7,5
21043,3,15,5
21043,1,49,5
21043,4,19,5
21043,5,30,5
21043,1,35,5
21044,5,19,12
21044,3,30,12
21044,1,41,12
21045,5,19,6
21045,5,44,6
21045,2,34,6
21045,5,36,6
21046,3,45,9
21046,5,43,9
21046,3,25,9
21046,4,0,9
21046,2,2,9
21046,5,34,9
21047,5,0,8
21047,4,46,8
21047,1,2,8
21047,1,1,8
21048,1,14,12
21048,1,44,12
21049,5,28,4
21049,3,27,4
21050,3,43,6
21050,5,23,6
21050,5,25,6
21050,5,28,6
21051,1,42,4
21051,5,1,4
21051,5,11,4
21052,3,17,7
21052,1,47,7
21052,5,29,7
21052,5,42,7
21053,5,7,1
21053,2,11,1
21053,4,37,1
21053,1,45,1
21054,2,38,4
21054,2,12,4
21054,3,44,4
21054,2,24,4
21055,2,42,3
21055,5,33,3
21055,2,3,3
21056,2,26,6
21056,2,2,6
21056,5,38,6
21056,4,3,6
21056,2,18,6
21057,3,28,11
21057,1,22,11
21057,3,18,11
21058,5,14,10
21058,4,44,10
21059,1,7,2
21059,5,15,2
21059,4,49,2
21059,1,5,2
21060,4,18,3
21060,1,35,3
21060,1,3,3
21061,3,16,11
21061,2,17,11
21061,2,2,11
21061,4,3,11
21062,3,18,8
21062,3,35,8
21062,3,3,8
21063,1,28,3
21063,1,4,3
21064,5,42,4
21064,3,33,4
21064,3,25,4
21065,5,7,11
21065,4,11,11
21065,5,37,11
21066,4,23,4
21066,5,26,4
21066,2,29,4
21066,2,3,4
21067,1,39,1
21067,3,29,1
21067,4,14,1
21068,1,35,3
21068,4,38,3
21068,1,14,3
21069,2,22,7
21070,5,17,6
21070,1,47,6
21070,1,29,6
21071,2,16,4
21071,4,32,4
21071,3,45,4
21071,1,1,4
21071,2,18,4
21071,3,17,4
21071,5,40,4
21071,4,21,4
21072,5,42,1
21072,4,9,1
21072,2,29,1
21073,4,12,2
21073,5,40,2
21073,5,47,2
21073,3,46,2
21074,2,17,9
21074,4,47,9
21074,4,29,9
21075,2,28,12
21075,3,27,12
21076,2,0,8
21076,5,46,8
21076,4,2,8
21076,4,32,8
21077,4,28,5
21077,2,27,5
21077,4,1,5
21077,5,17,5
21077,3,45,5
21078,3,28,4
21078,3,27,4
21078,5,21,4
21078,3,42,4
21079,1,18,6
21079,5,35,6
21079,5,3,6
21080,5,44,11
21080,2,47,11
21080,5,8,11
21080,2,17,11
21080,5,42,11
21080,1,3,11
21080,3,11,11
21081,1,3,9
21081,4,30,9
21081,5,43,9
21081,2,2,9
21082,3,20,11
21082,3,15,11
21083,3,4,3
21083,1,9,3
21083,1,18,3
21083,4,19,3
21083,5,13,3
21084,5,28,11
21084,5,19,11
21084,5,24,11
21084,1,47,11
21084,2,2,11
21084,2,43,11
21084,1,15,11
21085,5,7,8
21085,2,11,8
21085,3,37,8
21085,5,45,8
21086,4,42,10
21086,5,33,10
21086,2,13,10
21087,1,3,7
21087,5,16,7
21087,1,33,7
21087,3,49,7
21087,5,24,7
21087,3,30,7
21087,5,19,7
21088,3,16,10
21088,2,0,10
21088,3,43,10
21088,5,24,10
21088,3,19,10
21088,1,26,10
21088,5,29,10
21088,1,25,10
21089,3,34,7
21089,2,43,7
21089,5,49,7
21090,4,15,11
21090,3,40,11
21090,3,27,11
21090,2,36,11
21091,1,42,11
21091,4,33,11
21091,3,6,11
21092,5,18,10
21092,2,35,10
21092,1,3,10
21092,2,42,10
21093,3,4,11
21093,1,9,11
21094,4,22,2
21094,2,16,2
21094,1,0,2
21094,3,40,2
21095,1,18,2
21095,2,35,2
21095,3,3,2
21095,3,10,2
21096,4,18,5
21096,5,35,5
21096,4,3,5
21096,1,23,5
21097,1,1,12
21097,3,28,12
21097,3,4,12
21097,2,29,12
21097,5,10,12
21098,5,24,2
21098,1,27,2
21099,4,42,6
21099,1,33,6
21099,5,29,6
21099,2,24,6
21099,3,4,6
21099,3,2,6
21099,4,20,6
21100,2,13,2
21100,5,3,2
21100,1,37,2
21100,3,12,2
21101,2,11,2
21102,4,23,12
21102,1,0,12
21102,1,35,12
21103,4,1,12
21103,4,33,12
21104,3,48,6
21104,3,31,6
21104,3,16,6
21104,4,21,6
21104,1,9,6
21105,4,0,12
21106,5,37,10
21106,5,40,10
21106,2,14,10
21107,3,19,3
21107,3,6,3
21107,1,2,3
21107,4,8,3
21107,1,14,3
21108,4,4,7
21108,5,26,7
21108,1,45,7
21109,3,33,7
21109,4,22,7
21109,3,39,7
21110,2,16,11
21110,4,32,11
21110,3,45,11
21110,1,44,11
21111,1,1,1
21111,2,19,1
21111,5,10,1
21111,4,42,1
21111,2,33,1
21111,1,23,1
21111,5,7,1
21111,4,35,1
21112,4,17,5
21112,5,47,5
21112,2,34,5
21112,1,23,5
21112,5,9,5
21112,4,0,5
21113,3,34,11
21113,3,14,11
21113,1,16,11
21113,4,11,11
21113,5,10,11
21114,5,22,10
21114,2,5,10
21114,3,42,10
21114,1,17,10
21115,1,35,11
21115,5,32,11
21116,3,28,11
21116,1,27,11
21116,5,16,11
21117,1,1,8
21117,3,19,8
21117,1,46,8
21118,5,48,4
21118,1,8,4
